1 | 1 | TC8445 | GTYI Running | 71
15217 | 15636 | YA5160 | AMZJ Running | 74
15219 | 15666 | AG1168 | AMZJ Running | 287
15225 | 15666 | QA3093 | WQSY Running | 178
15229 | 15589 | BC3230 | ZCDT Running | 34
15233 | 15437 | KJ6396 | DWU Running | 366
15234 | 15803 | QE4666 | DWU Running | 66
15237 | 15699 | KN2716 | IDRA Running | 16
15245 | 15515 | IV3397 | GTYI Running | 374
15247 | 15696 | AC8893 | AMZJ Running | 15
15257 | 15438 | FT3081 | YBK Running | 441
15259 | 15619 | IE1120 | ZCDT Running | 170
15263 | 15545 | WR8705 | GTYI Running | 430
15263 | 15696 | TE9208 | WQSY Running | 1
15267 | 15715 | HW3855 | IDRA Running | 309
15268 | 15575 | CP8037 | GTYI Running | 345
15275 | 15605 | CC3461 | GTYI Running | 21
15276 | 15745 | UA2932 | IDRA Running | 30
15277 | 15711 | YZ9316 | AMZJ Running | 106
15289 | 15649 | WY7322 | ZCDT Running | 199
15293 | 15697 | MR8758 | WQSY Running | 48
15297 | 15775 | GX3971 | IDRA Running | 115
15305 | 15626 | AE7262 | GTYI Running | 114
15307 | 15741 | PR8175 | AMZJ Running | 335
15311 | 15311 | QC6923 | HPC Waiting | 195
15319 | 15679 | TX7007 | ZCDT Running | 229
15323 | 15727 | JQ6883 | WQSY Running | 152
15327 | 15805 | KS4285 | IDRA Running | 33
15335 | 15335 | VM8791 | QTY Running | 158
15335 | 15656 | VS5201 | GTYI Running | 5
15337 | 15771 | EC1594 | AMZJ Running | 93
15348 | 15348 | EU3767 | WSY Running | 397
15349 | 15709 | RT9408 | ZCDT Running | 336
15353 | 15661 | EV8335 | GTYI Running | 229
15353 | 15757 | CQ3852 | WQSY Running | 182
15357 | 15835 | YV1743 | IDRA Running | 95
15365 | 15382 | XD8404 | OYL Running | 36
15365 | 15691 | UU6266 | GTYI Running | 38
15376 | 15376 | UG1000 | EZO Running | 449
15379 | 15739 | NP8141 | ZCDT Running | 2
15382 | 15382 | XO2797 | OYL Waiting | 228
15383 | 15787 | DD1622 | WQSY Running | 26
15387 | 15865 | EK5998 | IDRA Running | 118
15395 | 15721 | XW4956 | GTYI Running | 119
15399 | 15399 | CA4629 | YIQ Running | 120
15406 | 15801 | RU4935 | AMZJ Running | 153
15409 | 15741 | US6678 | ZCDT Running | 249
15413 | 15813 | ZC4232 | WQSY Running | 121
15415 | 15869 | RQ6933 | DWU Running | 435
15418 | 15418 | XD8404 | OYL Waiting | 170
15425 | 15751 | QX1759 | GTYI Running | 356
15429 | 15895 | YM2844 | IDRA Running | 271
15436 | 15831 | XN5521 | AMZJ Running | 152
15437 | 15437 | ZM8819 | DWU Waiting | 74
15438 | 15438 | EF4648 | YBK Waiting | 310
15438 | 15438 | NP5950 | ZCN Running | 39
15439 | 15439 | CI6823 | LCU Running | 39
15443 | 15843 | NL5756 | WQSY Running | 131
15446 | 15446 | LQ8202 | SBR Running | 433
15455 | 15781 | VK1891 | GTYI Running | 119
15459 | 15925 | LL1257 | IDRA Running | 105
15466 | 15861 | ST2100 | AMZJ Running | 223
15469 | 15771 | TT2884 | ZCDT Running | 228
15473 | 15873 | QS6782 | WQSY Running | 154
15477 | 15811 | NP5950 | GTYI Running | 327
15478 | 15478 | CI6823 | LCU Waiting | 22
15485 | 15841 | DO9371 | GTYI Running | 199
15489 | 15955 | IB2263 | IDRA Running | 390
15493 | 15493 | VM8791 | QTY Waiting | 498
15496 | 15891 | DW9737 | AMZJ Running | 233
15498 | 15498 | ZU7922 | ZGZ Running | 205
15499 | 15801 | TU5605 | ZCDT Running | 183
15500 | 15500 | CI6823 | LCU Running | 139
15503 | 15903 | MB8755 | WQSY Running | 43
15505 | 15605 | GT8205 | XTT Running | 343
15506 | 15506 | QC6923 | HPC Running | 367
15511 | 16304 | ZM8819 | DWU Running | 138
15515 | 15871 | KF6240 | GTYI Running | 124
15519 | 15519 | CA4629 | YIQ Waiting | 376
15519 | 15985 | MQ7520 | IDRA Running | 39
15528 | 15921 | WE8143 | AMZJ Running | 149
15529 | 15831 | DZ4231 | ZCDT Running | 399
15533 | 15933 | GC6746 | WQSY Running | 23
15545 | 15901 | IV3397 | GTYI Running | 344
15549 | 16015 | FX4951 | IDRA Running | 79
15558 | 15951 | GZ8627 | AMZJ Running | 38
15559 | 15559 | RQ2890 | WQSY Waiting | 57
15559 | 15861 | OV4554 | ZCDT Running | 264
15575 | 15575 | XR7203 | FVF Waiting | 212
15575 | 15931 | WR8705 | GTYI Running | 400
15579 | 16045 | YB2742 | IDRA Running | 363
15588 | 15588 | XD8404 | OYL Running | 40
15588 | 15981 | QF4765 | AMZJ Running | 43
15589 | 15891 | CX2610 | ZCDT Running | 155
15589 | 15956 | MQ4649 | WQSY Running | 68
15595 | 15825 | WC1548 | EZO Running | 176
15605 | 15605 | LU1091 | XTT Waiting | 261
15605 | 15961 | CP8037 | GTYI Running | 315
15609 | 16075 | NV2785 | IDRA Running | 117
15610 | 15628 | XO2797 | OYL Running | 101
15614 | 16105 | AZ7152 | IDRA Running | 0
15616 | 15986 | RQ2890 | WQSY Running | 14
15619 | 16000 | AT4994 | WQSY Running | 3
15619 | 15921 | BC3230 | ZCDT Running | 4
15625 | 16011 | EK9518 | AMZJ Running | 49
15626 | 15626 | CC3461 | IUG Running | 489
15628 | 16003 | XD8404 | WQSY Running | 50
15636 | 15636 | LM5481 | AMZJ Waiting | 249
15639 | 15639 | CI6823 | LCU Waiting | 314
15639 | 16105 | MV5132 | IDRA Running | 100
15649 | 15925 | IE1120 | ZCDT Running | 140
15649 | 16033 | PA5529 | WQSY Running | 296
15656 | 15991 | AE7262 | GTYI Running | 84
15661 | 15661 | VS5201 | ZCN Running | 209
15666 | 15666 | NZ5800 | HPM Running | 257
15666 | 16041 | YA5160 | AMZJ Running | 44
15669 | 16135 | YM5038 | IDRA Running | 83
15679 | 15955 | WY7322 | ZCDT Running | 169
15691 | 16021 | EV8335 | GTYI Running | 199
15696 | 16071 | AG1168 | AMZJ Running | 257
15696 | 16063 | QA3093 | WQSY Running | 148
15697 | 15697 | TE9208 | WQSY Waiting | 206
15699 | 16165 | MK1284 | IDRA Running | 260
15703 | 15703 | ZU7922 | ZGZ Waiting | 247
15709 | 15985 | TX7007 | ZCDT Running | 199
15711 | 15711 | AC8893 | UDK Running | 153
15715 | 15715 | KN2716 | Finished | 0
15721 | 16051 | UU6266 | GTYI Running | 8
15727 | 16093 | MR8758 | WQSY Running | 18
15729 | 16111 | XO2797 | WQSY Running | 95
15739 | 16015 | RT9408 | ZCDT Running | 306
15741 | 15741 | NP8141 | ZCDT Waiting | 402
15741 | 16101 | YZ9316 | AMZJ Running | 76
15745 | 15745 | EU3767 | WSY Waiting | 276
15745 | 16195 | HW3855 | IDRA Running | 279
15748 | 15879 | EF4648 | YBK Running | 316
15751 | 16059 | XW4956 | GTYI Running | 89
15757 | 16141 | JQ6883 | WQSY Running | 122
15771 | 16131 | PR8175 | AMZJ Running | 305
15771 | 16045 | US6678 | ZCDT Running | 219
15775 | 15775 | UA2932 | ZXD Running | 497
15781 | 16089 | QX1759 | GTYI Running | 326
15787 | 15787 | XR7203 | FVF Running | 369
15787 | 16171 | CQ3852 | WQSY Running | 152
15801 | 16161 | EC1594 | AMZJ Running | 63
15801 | 16075 | TT2884 | ZCDT Running | 198
15803 | 15803 | KJ6396 | DWU Waiting | 328
15805 | 16225 | GX3971 | IDRA Running | 85
15811 | 16119 | VK1891 | GTYI Running | 89
15813 | 15923 | DD1622 | HPM Running | 63
15825 | 15825 | UG1000 | EZO Waiting | 197
15831 | 16191 | RU4935 | AMZJ Running | 123
15831 | 16105 | TU5605 | ZCDT Running | 153
15835 | 16255 | KS4285 | IDRA Running | 3
15841 | 16149 | NP5950 | GTYI Running | 297
15843 | 16201 | ZC4232 | WQSY Running | 91
15861 | 16135 | DZ4231 | ZCDT Running | 369
15861 | 16221 | XN5521 | AMZJ Running | 122
15864 | 15864 | AC8893 | UDK Waiting | 181
15865 | 16258 | YV1743 | IDRA Running | 65
15866 | 15948 | LU1091 | XTT Running | 187
15869 | 16231 | QE4666 | WQSY Running | 57
15870 | 15870 | VS5201 | ZCN Waiting | 148
15871 | 16179 | DO9371 | GTYI Running | 169
15873 | 15873 | QC6923 | HPC Waiting | 341
15873 | 16261 | NL5756 | WQSY Running | 101
15879 | 15879 | FT3081 | YBK Waiting | 358
15879 | 15879 | LQ8202 | SBR Waiting | 210
15885 | 16251 | LM5481 | AMZJ Running | 100
15891 | 16165 | OV4554 | ZCDT Running | 234
15891 | 16281 | ST2100 | AMZJ Running | 193
15895 | 15895 | CA4629 | YIQ Running | 245
15895 | 16288 | EK5998 | IDRA Running | 88
15901 | 16209 | KF6240 | GTYI Running | 94
15903 | 16291 | TE9208 | WQSY Running | 191
15903 | 16321 | QS6782 | WQSY Running | 124
15921 | 16195 | CX2610 | ZCDT Running | 125
15921 | 16311 | DW9737 | AMZJ Running | 203
15923 | 15923 | NZ5800 | HPM Waiting | 388
15925 | 15925 | BC3230 | Finished | 0
15925 | 16318 | YM2844 | IDRA Running | 241
15931 | 16239 | IV3397 | GTYI Running | 314
15933 | 16351 | MB8755 | WQSY Running | 13
15948 | 15948 | GT8205 | XTT Waiting | 465
15950 | 15950 | ZU7922 | ZGZ Running | 141
15951 | 16341 | WE8143 | AMZJ Running | 119
15953 | 15953 | CI6823 | LCU Running | 150
15955 | 16225 | IE1120 | ZCDT Running | 110
15955 | 16348 | LL1257 | IDRA Running | 75
15956 | 15956 | GC6746 | WQSY Waiting | 321
15961 | 16269 | WR8705 | GTYI Running | 370
15981 | 16371 | GZ8627 | AMZJ Running | 8
15985 | 16378 | IB2263 | IDRA Running | 360
15985 | 16255 | WY7322 | ZCDT Running | 139
15986 | 15986 | DD1622 | HPM Waiting | 54
15986 | 16364 | MQ4649 | WQSY Running | 38
15991 | 15991 | VM8791 | QTY Running | 24
15991 | 16299 | CP8037 | GTYI Running | 285
16000 | 16000 | RQ2890 | PBN Running | 258
16001 | 16001 | WC1548 | EZO Waiting | 286
16003 | 16003 | AT4994 | WQSY Waiting | 362
16011 | 16379 | QF4765 | AMZJ Running | 13
16015 | 16408 | VM8791 | IDRA Running | 94
16015 | 16438 | MQ7520 | IDRA Running | 9
16015 | 16285 | TX7007 | ZCDT Running | 169
16018 | 16018 | VS5201 | ZCN Running | 374
16021 | 16021 | EU3767 | WSY Running | 97
16021 | 16329 | AE7262 | GTYI Running | 54
16022 | 16022 | UG1000 | EZO Running | 17
16033 | 16394 | XD8404 | WQSY Running | 20
16039 | 16039 | UG1000 | EZO Waiting | 77
16040 | 16040 | DD1622 | HPM Running | 294
16041 | 16392 | EK9518 | AMZJ Running | 19
16045 | 16045 | AC8893 | UDK Running | 430
16045 | 16447 | FX4951 | IDRA Running | 49
16045 | 16315 | RT9408 | ZCDT Running | 276
16051 | 16359 | EV8335 | GTYI Running | 169
16059 | 16059 | UU6266 | GTYI Waiting | 335
16063 | 16414 | PA5529 | WQSY Running | 266
16071 | 16411 | YA5160 | AMZJ Running | 14
16075 | 16345 | US6678 | ZCDT Running | 189
16075 | 16477 | YB2742 | IDRA Running | 333
16089 | 16089 | LQ8202 | SBR Running | 8
16089 | 16389 | XW4956 | GTYI Running | 59
16091 | 16091 | ZU7922 | ZGZ Waiting | 57
16093 | 16444 | QA3093 | WQSY Running | 118
16097 | 16375 | LQ8202 | ZCDT Running | 389
16101 | 16425 | AG1168 | AMZJ Running | 227
16103 | 16103 | CI6823 | LCU Waiting | 160
16105 | 16105 | AZ7152 | NCJ Running | 445
16105 | 16507 | NV2785 | IDRA Running | 87
16105 | 16405 | TT2884 | ZCDT Running | 168
16111 | 16111 | MR8758 | XLO Running | 27
16115 | 16115 | CC3461 | IUG Waiting | 18
16116 | 16116 | UG1000 | EZO Running | 341
16118 | 16118 | EU3767 | WSY Waiting | 106
16119 | 16419 | QX1759 | GTYI Running | 296
16131 | 16442 | KJ6396 | DWU Running | 129
16131 | 16455 | YZ9316 | AMZJ Running | 46
16133 | 16133 | CC3461 | IUG Running | 246
16135 | 16135 | LU1091 | XTT Waiting | 367
16135 | 16537 | MV5132 | IDRA Running | 70
16135 | 16435 | TU5605 | ZCDT Running | 123
16138 | 16138 | MR8758 | XLO Waiting | 436
16140 | 16140 | CA4629 | YIQ Waiting | 296
16141 | 16474 | XO2797 | WQSY Running | 65
16143 | 16465 | NP8141 | ZCDT Running | 117
16148 | 16148 | ZU7922 | ZGZ Running | 41
16149 | 16449 | VK1891 | GTYI Running | 59
16156 | 16567 | XR7203 | IDRA Running | 494
16161 | 16485 | PR8175 | AMZJ Running | 275
16165 | 16495 | DZ4231 | ZCDT Running | 339
16165 | 16597 | YM5038 | IDRA Running | 53
16171 | 16504 | JQ6883 | WQSY Running | 92
16179 | 16479 | NP5950 | GTYI Running | 267
16189 | 16189 | ZU7922 | ZGZ Waiting | 408
16191 | 16515 | EC1594 | AMZJ Running | 33
16195 | 16525 | EF4648 | ZCDT Running | 344
16195 | 16627 | MK1284 | IDRA Running | 230
16195 | 16555 | OV4554 | ZCDT Running | 204
16201 | 16534 | CQ3852 | WQSY Running | 122
16209 | 16509 | DO9371 | GTYI Running | 139
16214 | 16214 | QC6923 | HPC Running | 197
16221 | 16545 | RU4935 | AMZJ Running | 93
16224 | 16224 | EU3767 | WSY Running | 201
16225 | 16585 | CX2610 | ZCDT Running | 95
16225 | 16657 | HW3855 | IDRA Running | 249
16231 | 16564 | ZC4232 | WQSY Running | 61
16237 | 16237 | FT3081 | YBK Running | 224
16239 | 16539 | KF6240 | GTYI Running | 64
16251 | 16575 | XN5521 | AMZJ Running | 92
16255 | 16687 | GX3971 | IDRA Running | 55
16255 | 16615 | IE1120 | ZCDT Running | 80
16258 | 16411 | KS4285 | HPC Running | 328
16258 | 16258 | RQ2890 | PBN Waiting | 169
16261 | 16594 | QE4666 | WQSY Running | 27
16263 | 16263 | CI6823 | LCU Running | 363
16269 | 16569 | IV3397 | GTYI Running | 284
16272 | 16272 | UA2932 | ZXD Waiting | 208
16277 | 16621 | GC6746 | WQSY Running | 240
16281 | 16605 | LM5481 | AMZJ Running | 70
16285 | 16645 | WY7322 | ZCDT Running | 109
16287 | 16457 | WC1548 | EZO Running | 198
16288 | 16717 | YV1743 | IDRA Running | 35
16291 | 16651 | NL5756 | WQSY Running | 71
16299 | 16599 | WR8705 | GTYI Running | 340
16304 | 16304 | RQ6933 | DWU Waiting | 258
16311 | 16334 | NZ5800 | HPM Running | 342
16311 | 16635 | ST2100 | AMZJ Running | 163
16315 | 16675 | TX7007 | ZCDT Running | 139
16318 | 16747 | EK5998 | IDRA Running | 58
16321 | 16681 | TE9208 | WQSY Running | 161
16329 | 16629 | CP8037 | GTYI Running | 255
16334 | 16334 | DD1622 | HPM Waiting | 249
16341 | 16665 | DW9737 | AMZJ Running | 173
16345 | 16705 | RT9408 | ZCDT Running | 246
16348 | 16777 | YM2844 | IDRA Running | 211
16351 | 16711 | QS6782 | WQSY Running | 94
16359 | 16659 | AE7262 | GTYI Running | 24
16364 | 16364 | MB8755 | WQSY Waiting | 211
16365 | 16741 | AT4994 | WQSY Running | 400
16371 | 16695 | WE8143 | AMZJ Running | 89
16375 | 16735 | US6678 | ZCDT Running | 159
16378 | 16807 | LL1257 | IDRA Running | 45
16379 | 16379 | CC3461 | IUG Waiting | 388
16379 | 16379 | GZ8627 | AMZJ Waiting | 110
16389 | 16683 | EV8335 | GTYI Running | 139
16392 | 16392 | QF4765 | AMZJ Waiting | 403
16392 | 16392 | VS5201 | ZCN Waiting | 185
16394 | 16713 | UU6266 | GTYI Running | 488
16394 | 16771 | MQ4649 | WQSY Running | 8
16405 | 16765 | LQ8202 | ZCDT Running | 359
16408 | 16837 | IB2263 | IDRA Running | 330
16411 | 16411 | EK9518 | AMZJ Waiting | 67
16411 | 16411 | QC6923 | HPC Waiting | 36
16413 | 16413 | GT8205 | XTT Running | 407
16414 | 16414 | XD8404 | Finished | 0
16419 | 16743 | XW4956 | GTYI Running | 29
16425 | 16425 | EU3767 | WSY Waiting | 469
16425 | 16425 | YA5160 | WJC Running | 176
16427 | 16427 | RQ2890 | PBN Running | 209
16435 | 16795 | TT2884 | ZCDT Running | 138
16436 | 16436 | CA4629 | YIQ Running | 264
16438 | 16867 | VM8791 | IDRA Running | 64
16442 | 16779 | ZM8819 | WQSY Running | 438
16444 | 16809 | PA5529 | WQSY Running | 236
16447 | 16447 | MQ7520 | ZXD Running | 243
16447 | 16739 | QC6923 | HPC Running | 478
16449 | 16772 | QX1759 | GTYI Running | 266
16455 | 16725 | AG1168 | AMZJ Running | 197
16457 | 16457 | UG1000 | EZO Waiting | 21
16461 | 16825 | FT3081 | ZCDT Running | 60
16465 | 16855 | TU5605 | ZCDT Running | 93
16474 | 16839 | QA3093 | WQSY Running | 88
16475 | 16475 | AC8893 | UDK Waiting | 408
16477 | 16897 | FX4951 | IDRA Running | 19
16478 | 16755 | EK9518 | AMZJ Running | 499
16478 | 16655 | UG1000 | EZO Running | 291
16479 | 16802 | VK1891 | GTYI Running | 29
16480 | 16690 | UA2932 | ZXD Running | 451
16485 | 16785 | YZ9316 | AMZJ Running | 16
16489 | 16801 | GZ8627 | AMZJ Running | 282
16495 | 16885 | NP8141 | ZCDT Running | 87
16502 | 16820 | LU1091 | XTT Running | 20
16504 | 16869 | XO2797 | WQSY Running | 35
16507 | 16916 | YB2742 | IDRA Running | 303
16509 | 16831 | NP5950 | GTYI Running | 237
16515 | 16831 | PR8175 | AMZJ Running | 245
16525 | 16915 | DZ4231 | ZCDT Running | 309
16534 | 16899 | JQ6883 | WQSY Running | 62
16537 | 16946 | NV2785 | IDRA Running | 57
16539 | 16861 | DO9371 | GTYI Running | 109
16545 | 16861 | EC1594 | AMZJ Running | 3
16550 | 16550 | AZ7152 | NCJ Waiting | 466
16555 | 16945 | EF4648 | ZCDT Running | 314
16562 | 16571 | RQ6933 | DWU Running | 332
16564 | 16929 | CQ3852 | WQSY Running | 92
16567 | 16976 | MV5132 | IDRA Running | 40
16569 | 16891 | KF6240 | GTYI Running | 34
16571 | 16571 | KJ6396 | DWU Waiting | 389
16574 | 16574 | MR8758 | XLO Running | 426
16575 | 16959 | MB8755 | WQSY Running | 373
16575 | 16864 | RU4935 | AMZJ Running | 63
16577 | 16577 | VS5201 | ZCN Running | 97
16583 | 16676 | DD1622 | HPM Running | 205
16585 | 16975 | OV4554 | ZCDT Running | 174
16594 | 16989 | ZC4232 | WQSY Running | 31
16597 | 16597 | ZU7922 | ZGZ Running | 228
16597 | 17006 | XR7203 | IDRA Running | 464
16599 | 16921 | IV3397 | GTYI Running | 254
16601 | 16601 | YA5160 | WJC Waiting | 153
16605 | 16894 | XN5521 | AMZJ Running | 62
16615 | 17005 | CX2610 | ZCDT Running | 65
16621 | 16621 | QE4666 | Finished | 0
16626 | 17035 | CI6823 | ZCDT Running | 13
16627 | 17036 | YM5038 | IDRA Running | 23
16629 | 16951 | WR8705 | GTYI Running | 310
16635 | 16924 | LM5481 | AMZJ Running | 40
16636 | 16636 | RQ2890 | PBN Waiting | 288
16645 | 17048 | IE1120 | ZCDT Running | 50
16651 | 17019 | GC6746 | WQSY Running | 210
16655 | 16655 | WC1548 | EZO Waiting | 270
16657 | 17059 | MK1284 | IDRA Running | 200
16659 | 16981 | CP8037 | GTYI Running | 225
16665 | 16954 | ST2100 | AMZJ Running | 133
16674 | 16674 | VS5201 | ZCN Waiting | 250
16675 | 17078 | WY7322 | ZCDT Running | 79
16676 | 16676 | NZ5800 | HPM Waiting | 275
16681 | 17049 | NL5756 | WQSY Running | 41
16683 | 16683 | AE7262 | GTYI Waiting | 474
16687 | 17089 | HW3855 | IDRA Running | 219
16690 | 16690 | MQ7520 | ZXD Waiting | 398
16695 | 16984 | DW9737 | AMZJ Running | 143
16700 | 16700 | CA4629 | YIQ Waiting | 398
16705 | 17108 | TX7007 | ZCDT Running | 109
16711 | 17079 | TE9208 | WQSY Running | 131
16713 | 17011 | EV8335 | GTYI Running | 109
16717 | 17119 | GX3971 | IDRA Running | 25
16725 | 17014 | WE8143 | AMZJ Running | 59
16735 | 17138 | RT9408 | ZCDT Running | 216
16739 | 16739 | KS4285 | HPC Waiting | 71
16741 | 17109 | QS6782 | WQSY Running | 64
16743 | 17041 | UU6266 | GTYI Running | 458
16747 | 17144 | YV1743 | IDRA Running | 5
16754 | 16754 | YA5160 | WJC Running | 221
16755 | 17044 | AG1168 | AMZJ Running | 167
16765 | 17168 | US6678 | ZCDT Running | 129
16767 | 16767 | CC3461 | IUG Running | 429
16771 | 17139 | AT4994 | WQSY Running | 370
16772 | 16840 | XW4956 | XTT Running | 455
16777 | 17149 | EK5998 | IDRA Running | 28
16779 | 17000 | MQ4649 | XLO Running | 252
16785 | 17074 | EK9518 | AMZJ Running | 469
16795 | 17104 | QF4765 | AMZJ Running | 154
16795 | 17198 | LQ8202 | ZCDT Running | 329
16801 | 16825 | YZ9316 | ZGZ Running | 121
16802 | 17071 | QX1759 | GTYI Running | 236
16807 | 17177 | YM2844 | IDRA Running | 181
16809 | 17169 | ZM8819 | WQSY Running | 408
16810 | 17217 | KS4285 | HPC Running | 441
16820 | 17101 | GT8205 | GTYI Running | 137
16825 | 17134 | ZU7922 | AMZJ Running | 325
16825 | 17228 | TT2884 | ZCDT Running | 108
16831 | 16831 | VK1891 | GTYI Waiting | 177
16831 | 17164 | GZ8627 | AMZJ Running | 252
16837 | 17207 | LL1257 | IDRA Running | 15
16839 | 17199 | PA5529 | WQSY Running | 206
16840 | 16840 | LU1091 | XTT Waiting | 166
16855 | 17258 | FT3081 | ZCDT Running | 30
16861 | 17131 | NP5950 | GTYI Running | 207
16861 | 17194 | PR8175 | AMZJ Running | 215
16864 | 16946 | EC1594 | ZGZ Running | 142
16867 | 17222 | IB2263 | IDRA Running | 300
16869 | 17229 | QA3093 | WQSY Running | 58
16881 | 16881 | DD1622 | HPM Waiting | 216
16883 | 16883 | AC8893 | UDK Running | 101
16885 | 17288 | TU5605 | ZCDT Running | 63
16891 | 17161 | DO9371 | GTYI Running | 79
16894 | 16894 | EU3767 | WSY Running | 87
16894 | 17224 | RU4935 | AMZJ Running | 33
16897 | 17252 | VM8791 | IDRA Running | 34
16899 | 17259 | XO2797 | WQSY Running | 5
16903 | 16903 | RQ6933 | DWU Waiting | 54
16915 | 17318 | NP8141 | ZCDT Running | 57
16916 | 16916 | FX4951 | IDRA Waiting | 408
16921 | 17191 | KF6240 | GTYI Running | 4
16924 | 16924 | RQ2890 | PBN Running | 351
16924 | 16924 | VS5201 | ZCN Running | 379
16924 | 17254 | XN5521 | AMZJ Running | 32
16925 | 16946 | WC1548 | EZO Running | 122
16929 | 17264 | JQ6883 | WQSY Running | 32
16945 | 17348 | DZ4231 | ZCDT Running | 279
16946 | 17284 | UG1000 | AMZJ Running | 393
16946 | 16946 | YZ9316 | ZGZ Waiting | 224
16946 | 17282 | YB2742 | IDRA Running | 273
16951 | 16951 | NZ5800 | HPM Running | 400
16951 | 17195 | IV3397 | GTYI Running | 224
16954 | 17314 | LM5481 | AMZJ Running | 10
16957 | 16957 | RQ6933 | DWU Running | 97
16959 | 17294 | CQ3852 | WQSY Running | 62
16960 | 17054 | KJ6396 | DWU Running | 159
16975 | 16975 | YA5160 | WJC Waiting | 203
16975 | 17378 | EF4648 | ZCDT Running | 284
16976 | 17312 | NV2785 | IDRA Running | 27
16981 | 17324 | EU3767 | AMZJ Running | 208
16981 | 17225 | WR8705 | GTYI Running | 280
16984 | 16984 | AC8893 | UDK Waiting | 244
16984 | 17354 | ST2100 | AMZJ Running | 103
16989 | 17324 | MB8755 | WQSY Running | 343
17000 | 17000 | MR8758 | XLO Waiting | 39
17005 | 17408 | OV4554 | ZCDT Running | 144
17006 | 17295 | LU1091 | XTT Running | 3
17006 | 17339 | MV5132 | IDRA Running | 10
17008 | 17255 | VK1891 | GTYI Running | 5
17011 | 17260 | CP8037 | GTYI Running | 195
17014 | 17384 | DW9737 | AMZJ Running | 113
17016 | 17016 | AZ7152 | NCJ Running | 200
17019 | 17354 | ZC4232 | WQSY Running | 1
17035 | 17438 | CX2610 | ZCDT Running | 35
17036 | 17349 | XR7203 | IDRA Running | 434
17039 | 17252 | MR8758 | XLO Running | 78
17041 | 17290 | EV8335 | GTYI Running | 79
17044 | 17414 | WE8143 | AMZJ Running | 29
17048 | 17048 | CI6823 | Finished | 0
17049 | 17355 | GC6746 | WQSY Running | 180
17054 | 17385 | RQ6933 | WQSY Running | 426
17059 | 17059 | YM5038 | IDRA Waiting | 257
17068 | 17068 | WC1548 | EZO Waiting | 109
17071 | 17320 | UU6266 | GTYI Running | 428
17074 | 17443 | AG1168 | AMZJ Running | 137
17078 | 17468 | IE1120 | ZCDT Running | 20
17079 | 17415 | NL5756 | WQSY Running | 11
17088 | 17088 | EC1594 | ZGZ Waiting | 368
